country,state,district,year,dyid,hardnesstotal,SDP,GinniIndex
India,Assam,Sivasagar,2004,Sivasagar2004,,91168.9827601,-
India,Assam,Sivasagar,2005,Sivasagar2005,176.66667,93914.5985394,-
India,Assam,Sivasagar,2006,Sivasagar2006,128.75,98155.9186976,-
India,Assam,Sivasagar,2007,Sivasagar2007,85,102351.8869595,-
India,Assam,Sivasagar,2008,Sivasagar2008,204.44444,108448.3450808,-
India,Assam,Sivasagar,2009,Sivasagar2009,,118440.3320592,-
India,Assam,Sivasagar,2010,Sivasagar2010,111,124268.4082090,0.23
India,Assam,Sivasagar,2011,Sivasagar2011,200,129354.1200000,-
India,Assam,Sivasagar,2012,Sivasagar2012,200,132517.6000000,-
India,Assam,Sivasagar,2013,Sivasagar2013,111,138724.7600000,-
India,Assam,Sivasagar,2014,Sivasagar2014,173,146425.3869880,-
India,Assam,Sivasagar,2015,Sivasagar2015,154.66667,167628.6659500,-
India,Assam,Sivasagar,2016,Sivasagar2016,149.5,179631.8964870,-
India,Assam,Sivasagar,2017,Sivasagar2017,,195262.2820890,-
India,Assam,Sivasagar,2018,Sivasagar2018,,204627.0585020,-
India,Bihar,Siwan,2000,Siwan2000,,110614.8384025,-
India,Bihar,Siwan,2001,Siwan2001,462.5,104271.4311831,-
India,Bihar,Siwan,2002,Siwan2002,,117457.1421273,-
India,Bihar,Siwan,2003,Siwan2003,,109882.9860909,-
India,Bihar,Siwan,2004,Siwan2004,,123786.1184561,-
India,Bihar,Siwan,2005,Siwan2005,,120702.7833210,-
India,Bihar,Siwan,2006,Siwan2006,,141591.8828573,-
India,Bihar,Siwan,2007,Siwan2007,230,148922.2741187,-
India,Bihar,Siwan,2008,Siwan2008,240.83333,171625.4704850,-
India,Bihar,Siwan,2009,Siwan2009,279,179834.9465579,-
India,Bihar,Siwan,2010,Siwan2010,264.375,207295.1926379,0.19
India,Bihar,Siwan,2011,Siwan2011,375,228497.4445300,-
India,Bihar,Siwan,2012,Siwan2012,220,236932.5512450,-
India,Bihar,Siwan,2013,Siwan2013,215,246914.7420090,-
India,Bihar,Siwan,2014,Siwan2014,,255738.8121590,-
India,Bihar,Siwan,2015,Siwan2015,,269199.6011080,-
India,Bihar,Siwan,2016,Siwan2016,198,289264.8743110,-
India,Bihar,Siwan,2017,Siwan2017,,312605.1364840,-
India,Bihar,Siwan,2018,Siwan2018,,345545.4510650,-
India,Himachal Pradesh,Solan,2000,Solan2000,165,29339.7770153,-
India,Himachal Pradesh,Solan,2001,Solan2001,248.10001,30835.3047836,-
India,Himachal Pradesh,Solan,2002,Solan2002,191.15384,32337.4695094,-
India,Himachal Pradesh,Solan,2003,Solan2003,211.36363,34503.3299903,-
India,Himachal Pradesh,Solan,2004,Solan2004,270.08334,37777.5623823,-
India,Himachal Pradesh,Solan,2005,Solan2005,209.3,41021.5488591,-
India,Himachal Pradesh,Solan,2006,Solan2006,187.63637,44249.1525372,-
India,Himachal Pradesh,Solan,2007,Solan2007,176,46999.7471168,-
India,Himachal Pradesh,Solan,2008,Solan2008,296.5,49294.6021030,-
India,Himachal Pradesh,Solan,2009,Solan2009,267.5,51967.4470910,-
India,Himachal Pradesh,Solan,2010,Solan2010,151.08333,56319.5239360,0.32
India,Himachal Pradesh,Solan,2011,Solan2011,208.63637,60536.2498140,-
India,Himachal Pradesh,Solan,2012,Solan2012,143.18182,64518.5206780,-
India,Himachal Pradesh,Solan,2013,Solan2013,,69398.1551520,-
India,Himachal Pradesh,Solan,2014,Solan2014,200,74552.9824970,-
India,Himachal Pradesh,Solan,2015,Solan2015,208.3,80562.9156560,-
India,Himachal Pradesh,Solan,2016,Solan2016,118,88112.1223300,-
India,Himachal Pradesh,Solan,2017,Solan2017,280,93524.9756800,-
India,Himachal Pradesh,Solan,2018,Solan2018,21.071428,99217.8269700,-
India,Maharashtra,Solapur,2000,Solapur2000,430.54166,462181.6751331,-
India,Maharashtra,Solapur,2001,Solapur2001,482.96875,478508.6139339,-
India,Maharashtra,Solapur,2002,Solapur2002,485.83334,511507.1640366,-
India,Maharashtra,Solapur,2003,Solapur2003,,551012.7797041,-
India,Maharashtra,Solapur,2004,Solapur2004,612.14288,599027.6349564,-
India,Maharashtra,Solapur,2005,Solapur2005,469.85715,685815.5488720,-
India,Maharashtra,Solapur,2006,Solapur2006,508.90475,780279.6914051,-
India,Maharashtra,Solapur,2007,Solapur2007,482.8125,871095.9483975,-
India,Maharashtra,Solapur,2008,Solapur2008,497.25714,884778.7476540,-
India,Maharashtra,Solapur,2009,Solapur2009,450.16129,970265.1970352,-
India,Maharashtra,Solapur,2010,Solapur2010,436.875,1080814.5878042,0.28
India,Maharashtra,Solapur,2011,Solapur2011,599.28571,1126594.6978750,-
India,Maharashtra,Solapur,2012,Solapur2012,486.15384,1189710.8397820,-
India,Maharashtra,Solapur,2013,Solapur2013,560.35712,1267551.2697310,-
India,Maharashtra,Solapur,2014,Solapur2014,711.90479,1345341.4633030,-
India,Maharashtra,Solapur,2015,Solapur2015,635.68182,1452513.3948880,-
India,Maharashtra,Solapur,2016,Solapur2016,558.28571,1596120.7476030,-
India,Maharashtra,Solapur,2017,Solapur2017,544.13074,1661065.0072150,-
India,Maharashtra,Solapur,2018,Solapur2018,606.17145,1728577.9530550,-
India,Uttar Pradesh,Sonbhadra,2000,Sonbhadra2000,175.45454,351084.1089774,-
India,Uttar Pradesh,Sonbhadra,2001,Sonbhadra2001,,357471.0467097,-
India,Uttar Pradesh,Sonbhadra,2002,Sonbhadra2002,,369038.1836814,-
India,Uttar Pradesh,Sonbhadra,2003,Sonbhadra2003,,388468.8674867,-
India,Uttar Pradesh,Sonbhadra,2004,Sonbhadra2004,196.81818,407921.4919919,-
India,Uttar Pradesh,Sonbhadra,2005,Sonbhadra2005,,431731.0483276,-
India,Uttar Pradesh,Sonbhadra,2006,Sonbhadra2006,,466023.3283118,-
India,Uttar Pradesh,Sonbhadra,2007,Sonbhadra2007,,495889.8633084,-
India,Uttar Pradesh,Sonbhadra,2008,Sonbhadra2008,,533571.8096457,-
India,Uttar Pradesh,Sonbhadra,2009,Sonbhadra2009,,566760.9860888,-
India,Uttar Pradesh,Sonbhadra,2010,Sonbhadra2010,,612018.7067716,0.27
India,Uttar Pradesh,Sonbhadra,2011,Sonbhadra2011,,645131.5532170,-
India,Uttar Pradesh,Sonbhadra,2012,Sonbhadra2012,,673552.1893470,-
India,Uttar Pradesh,Sonbhadra,2013,Sonbhadra2013,,707469.1041210,-
India,Uttar Pradesh,Sonbhadra,2014,Sonbhadra2014,,729686.3008000,-
India,Uttar Pradesh,Sonbhadra,2015,Sonbhadra2015,,792048.7593600,-
India,Uttar Pradesh,Sonbhadra,2016,Sonbhadra2016,146.66667,888453.0079700,-
India,Uttar Pradesh,Sonbhadra,2017,Sonbhadra2017,,922457.5124870,-
India,Uttar Pradesh,Sonbhadra,2018,Sonbhadra2018,282.72601,949184.4540180,-
India,Odisha,Sonepur,2000,Sonepur2000,146.66667,98181.5544719,-
India,Odisha,Sonepur,2001,Sonepur2001,,104158.6907790,-
India,Odisha,Sonepur,2002,Sonepur2002,,103410.2356615,-
India,Odisha,Sonepur,2003,Sonepur2003,,118510.6459277,-
India,Odisha,Sonepur,2004,Sonepur2004,,133986.5968318,-
India,Odisha,Sonepur,2005,Sonepur2005,,139934.2737927,-
India,Odisha,Sonepur,2006,Sonepur2006,,157355.6063099,-
India,Odisha,Sonepur,2007,Sonepur2007,,170849.5885002,-
India,Odisha,Sonepur,2008,Sonepur2008,,183688.6257070,-
India,Odisha,Sonepur,2009,Sonepur2009,252.5,185167.8378527,-
India,Odisha,Sonepur,2010,Sonepur2010,,196839.6778694,0.23
India,Odisha,Sonepur,2011,Sonepur2011,,204225.9496390,-
India,Odisha,Sonepur,2012,Sonepur2012,221.66667,216301.0722270,-
India,Odisha,Sonepur,2013,Sonepur2013,205.33333,233121.8739550,-
India,Odisha,Sonepur,2014,Sonepur2014,118.33334,235930.7377170,-
India,Odisha,Sonepur,2015,Sonepur2015,293.33334,253191.6726430,-
India,Odisha,Sonepur,2016,Sonepur2016,,293348.2482300,-
India,Odisha,Sonepur,2017,Sonepur2017,233,316191.8905060,-
India,Odisha,Sonepur,2018,Sonepur2018,208.3,338339.4110380,-
India,Haryana,Sonipat,2000,Sonipat2000,697.76001,108123.1615110,-
India,Haryana,Sonipat,2001,Sonipat2001,742.66669,116474.1890178,-
India,Haryana,Sonipat,2002,Sonipat2002,751.64001,123614.6773118,-
India,Haryana,Sonipat,2003,Sonipat2003,178,135775.0939499,-
India,Haryana,Sonipat,2004,Sonipat2004,830.5,147482.6165469,-
India,Haryana,Sonipat,2005,Sonipat2005,854.91669,160805.9553307,-
India,Haryana,Sonipat,2006,Sonipat2006,514.66669,179089.4675824,-
India,Haryana,Sonipat,2007,Sonipat2007,732.52631,193107.6941953,-
India,Haryana,Sonipat,2008,Sonipat2008,440.17856,207976.1043076,-
India,Haryana,Sonipat,2009,Sonipat2009,445.13043,233961.2315570,-
India,Haryana,Sonipat,2010,Sonipat2010,595.4762,249823.4552757,0.24
India,Haryana,Sonipat,2011,Sonipat2011,,271152.4806820,-
India,Haryana,Sonipat,2012,Sonipat2012,617.40625,289756.2204540,-
India,Haryana,Sonipat,2013,Sonipat2013,413.80951,314931.1968250,-
India,Haryana,Sonipat,2014,Sonipat2014,432.65384,333359.2474810,-
India,Haryana,Sonipat,2015,Sonipat2015,414.63333,372700.2450170,-
India,Haryana,Sonipat,2016,Sonipat2016,435.74719,412054.6146970,-
India,Haryana,Sonipat,2017,Sonipat2017,460.11111,434407.1727430,-
India,Haryana,Sonipat,2018,Sonipat2018,422.83783,470327.6431580,-
India,Assam,Sonitpur,2000,Sonitpur2000,,76319.4629319,-
India,Assam,Sonitpur,2001,Sonitpur2001,,78289.0124612,-
India,Assam,Sonitpur,2002,Sonitpur2002,,83032.6736654,-
India,Assam,Sonitpur,2003,Sonitpur2003,,88141.4107563,-
India,Assam,Sonitpur,2004,Sonitpur2004,,91168.9827601,-
India,Assam,Sonitpur,2005,Sonitpur2005,112.5,93914.5985394,-
India,Assam,Sonitpur,2006,Sonitpur2006,108.33334,98155.9186976,-
India,Assam,Sonitpur,2007,Sonitpur2007,,102351.8869595,-
India,Assam,Sonitpur,2008,Sonitpur2008,133.21428,108448.3450808,-
India,Assam,Sonitpur,2009,Sonitpur2009,161.07143,118440.3320592,-
India,Assam,Sonitpur,2010,Sonitpur2010,98,124268.4082090,0.19
India,Assam,Sonitpur,2011,Sonitpur2011,,129354.1200000,-
India,Assam,Sonitpur,2012,Sonitpur2012,,132517.6000000,-
India,Assam,Sonitpur,2013,Sonitpur2013,91.5,138724.7600000,-
India,Assam,Sonitpur,2014,Sonitpur2014,162.66667,146425.3869880,-
India,Assam,Sonitpur,2015,Sonitpur2015,105.81818,167628.6659500,-
India,Assam,Sonitpur,2016,Sonitpur2016,69.64286,179631.8964870,-
India,Assam,Sonitpur,2017,Sonitpur2017,110.38461,195262.2820890,-
India,Assam,Sonitpur,2018,Sonitpur2018,117.91666,204627.0585020,-
India,Andaman And Nicobar Islands,South Andaman,2000,South Andaman2000,,1247.3883961,-
India,Andaman And Nicobar Islands,South Andaman,2001,South Andaman2001,,1275.6704719,-
India,Andaman And Nicobar Islands,South Andaman,2002,South Andaman2002,,1411.1267297,-
India,Andaman And Nicobar Islands,South Andaman,2003,South Andaman2003,,1559.9797602,-
India,Andaman And Nicobar Islands,South Andaman,2004,South Andaman2004,211.92308,1619.5209724,-
India,Andaman And Nicobar Islands,South Andaman,2005,South Andaman2005,268.03571,1705.9924916,-
India,Andaman And Nicobar Islands,South Andaman,2006,South Andaman2006,,2012.7271365,-
India,Andaman And Nicobar Islands,South Andaman,2007,South Andaman2007,331.92307,2219.6540410,-
India,Andaman And Nicobar Islands,South Andaman,2008,South Andaman2008,,2557.8247728,-
India,Andaman And Nicobar Islands,South Andaman,2009,South Andaman2009,127.94118,2887.2702753,-
India,Andaman And Nicobar Islands,South Andaman,2010,South Andaman2010,207.14285,3138.7589504,0.33
India,Andaman And Nicobar Islands,South Andaman,2011,South Andaman2011,198.93939,3403.6217480,-
India,Andaman And Nicobar Islands,South Andaman,2012,South Andaman2012,200,3557.5236940,-
India,Andaman And Nicobar Islands,South Andaman,2013,South Andaman2013,187.88136,3811.1520630,-
India,Andaman And Nicobar Islands,South Andaman,2014,South Andaman2014,,4151.0694280,-
India,Andaman And Nicobar Islands,South Andaman,2015,South Andaman2015,,4483.2089930,-
India,Andaman And Nicobar Islands,South Andaman,2016,South Andaman2016,190.54286,5090.6170650,-
India,Andaman And Nicobar Islands,South Andaman,2017,South Andaman2017,,5749.6855980,-
India,Andaman And Nicobar Islands,South Andaman,2018,South Andaman2018,161.90909,6107.6293340,-
India,Meghalaya,South Garo Hills,2000,South Garo Hills2000,,8197.0022095,-
India,Meghalaya,South Garo Hills,2001,South Garo Hills2001,,8745.5450225,-
India,Meghalaya,South Garo Hills,2002,South Garo Hills2002,,9004.2464365,-
India,Meghalaya,South Garo Hills,2003,South Garo Hills2003,,9564.7661668,-
India,Meghalaya,South Garo Hills,2004,South Garo Hills2004,,10228.2873859,-
India,Meghalaya,South Garo Hills,2005,South Garo Hills2005,20,11028.0069994,-
India,Meghalaya,South Garo Hills,2006,South Garo Hills2006,50,11859.0216548,-
India,Meghalaya,South Garo Hills,2007,South Garo Hills2007,30,12232.1027094,-
India,Meghalaya,South Garo Hills,2008,South Garo Hills2008,35,13804.0838897,-
India,Meghalaya,South Garo Hills,2009,South Garo Hills2009,,14691.2925775,-
India,Meghalaya,South Garo Hills,2010,South Garo Hills2010,36,16143.0585640,0.18
India,Meghalaya,South Garo Hills,2011,South Garo Hills2011,125,18028.0283790,-
India,Meghalaya,South Garo Hills,2012,South Garo Hills2012,,18322.8853710,-
India,Meghalaya,South Garo Hills,2013,South Garo Hills2013,36,18396.5507150,-
India,Meghalaya,South Garo Hills,2014,South Garo Hills2014,,17892.8539580,-
India,Meghalaya,South Garo Hills,2015,South Garo Hills2015,,18330.2369730,-
India,Meghalaya,South Garo Hills,2016,South Garo Hills2016,,19294.8584700,-
India,Meghalaya,South Garo Hills,2017,South Garo Hills2017,,19963.6849750,-
India,Meghalaya,South Garo Hills,2018,South Garo Hills2018,,20967.9497530,-
India,Goa,South Goa,2000,South Goa2000,,13778.2436187,-
India,Goa,South Goa,2001,South Goa2001,,14312.4860893,-
India,Goa,South Goa,2002,South Goa2002,,15182.9104071,-
India,Goa,South Goa,2003,South Goa2003,,16222.7286791,-
India,Goa,South Goa,2004,South Goa2004,,17958.3651932,-
India,Goa,South Goa,2005,South Goa2005,,19456.8425138,-
India,Goa,South Goa,2006,South Goa2006,,21365.0863158,-
India,Goa,South Goa,2007,South Goa2007,68.333336,22295.4240708,-
India,Goa,South Goa,2008,South Goa2008,258.57144,24046.9088996,-
India,Goa,South Goa,2009,South Goa2009,,26318.1355858,-
India,Goa,South Goa,2010,South Goa2010,,31500.3062597,0.23
India,Goa,South Goa,2011,South Goa2011,83.571426,38008.5464860,-
India,Goa,South Goa,2012,South Goa2012,54.166668,32452.8504780,-
India,Goa,South Goa,2013,South Goa2013,71.071426,27971.1022930,-
India,Goa,South Goa,2014,South Goa2014,49.0625,36041.6814580,-
India,Goa,South Goa,2015,South Goa2015,30,41929.4432980,-
India,Goa,South Goa,2016,South Goa2016,,46370.6797130,-
India,Goa,South Goa,2017,South Goa2017,81.875,47076.8467240,-
India,Goa,South Goa,2018,South Goa2018,33.4375,47424.5270330,-
India,Tripura,South Tripura,2000,South Tripura2000,80,7101.8848420,-
India,Tripura,South Tripura,2001,South Tripura2001,,8075.4584233,-
India,Tripura,South Tripura,2002,South Tripura2002,,8615.0114157,-
India,Tripura,South Tripura,2003,South Tripura2003,,9120.3778548,-
India,Tripura,South Tripura,2004,South Tripura2004,,9868.0229104,-
India,Tripura,South Tripura,2005,South Tripura2005,53.57143,10518.4553818,-
India,Tripura,South Tripura,2006,South Tripura2006,50,11424.1979081,-
India,Tripura,South Tripura,2007,South Tripura2007,202.66667,12178.1096452,-
India,Tripura,South Tripura,2008,South Tripura2008,94.285713,13463.4049867,-
India,Tripura,South Tripura,2009,South Tripura2009,78.571426,14841.5985462,-
India,Tripura,South Tripura,2010,South Tripura2010,78.800003,15962.0300499,0.24
India,Tripura,South Tripura,2011,South Tripura2011,,17419.0500000,-
India,Tripura,South Tripura,2012,South Tripura2012,,18857.2100000,-
India,Tripura,South Tripura,2013,South Tripura2013,81,20623.0600000,-
India,Tripura,South Tripura,2014,South Tripura2014,91.428574,24406.6000000,-
India,Tripura,South Tripura,2015,South Tripura2015,75.333336,23745.3100000,-
India,Tripura,South Tripura,2016,South Tripura2016,65,27203.6000000,-
India,Tripura,South Tripura,2017,South Tripura2017,66.851852,29505.1800000,-
India,Tripura,South Tripura,2018,South Tripura2018,69.032257,32703.1500000,-
India,Delhi,South West,2000,South West2000,584.375,126215.9735435,-
India,Delhi,South West,2001,South West2001,288,131069.7950434,-
India,Delhi,South West,2002,South West2002,744.54547,141114.4760151,-
India,Delhi,South West,2003,South West2003,3010,148804.6381958,-
India,Delhi,South West,2004,South West2004,291.66666,164908.8821451,-
India,Delhi,South West,2005,South West2005,391.33334,181895.7369604,-
India,Delhi,South West,2006,South West2006,1061.4166,204478.7109158,-
India,Delhi,South West,2007,South West2007,742.25,227528.5811961,-
India,Delhi,South West,2008,South West2008,812.57141,255870.0905104,-
India,Delhi,South West,2009,South West2009,974.93335,276906.2527123,-
India,Delhi,South West,2010,South West2010,938.71429,299873.9628476,0.34
India,Delhi,South,2000,South2000,448,126215.9735435,-
India,Delhi,South,2001,South2001,,131069.7950434,-
India,Delhi,South,2002,South2002,308,141114.4760151,-
India,Delhi,South,2003,South2003,,148804.6381958,-
India,Delhi,South,2004,South2004,166,164908.8821451,-
India,Delhi,South,2005,South2005,268,181895.7369604,-
India,Delhi,South,2006,South2006,355,204478.7109158,-
India,Delhi,South,2007,South2007,318.11111,227528.5811961,-
India,Delhi,South,2008,South2008,408.60001,255870.0905104,-
India,Delhi,South,2009,South2009,562.5,276906.2527123,-
India,Delhi,South,2010,South2010,356.8125,299873.9628476,0.34
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2000,Sri Potti Sriramulu Nellore2000,228.0625,171092.8680057,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2001,Sri Potti Sriramulu Nellore2001,,178850.9966259,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2002,Sri Potti Sriramulu Nellore2002,,182922.1475852,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2003,Sri Potti Sriramulu Nellore2003,,200842.5423211,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2004,Sri Potti Sriramulu Nellore2004,345.90909,215454.7026830,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2005,Sri Potti Sriramulu Nellore2005,409.51852,227456.6990491,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2006,Sri Potti Sriramulu Nellore2006,415.82352,251347.1421205,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2007,Sri Potti Sriramulu Nellore2007,325.9375,282692.2057365,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2008,Sri Potti Sriramulu Nellore2008,323.97058,289918.0574615,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2009,Sri Potti Sriramulu Nellore2009,312.34375,309549.0583031,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2010,Sri Potti Sriramulu Nellore2010,412.5,330209.0564638,0.27
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2011,Sri Potti Sriramulu Nellore2011,514.55884,339995.5241940,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2012,Sri Potti Sriramulu Nellore2012,,341335.2231570,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2013,Sri Potti Sriramulu Nellore2013,293.90244,360239.2257750,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2014,Sri Potti Sriramulu Nellore2014,296.75,397063.8324910,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2015,Sri Potti Sriramulu Nellore2015,704.55884,446996.8600000,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2016,Sri Potti Sriramulu Nellore2016,279.16666,477565.5526200,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2017,Sri Potti Sriramulu Nellore2017,329.21054,526625.9554960,-
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,2018,Sri Potti Sriramulu Nellore2018,443.39999,558861.6851740,-
India,Andhra Pradesh,Srikakulam,2000,Srikakulam2000,252.22728,171092.8680057,-
India,Andhra Pradesh,Srikakulam,2001,Srikakulam2001,,178850.9966259,-
India,Andhra Pradesh,Srikakulam,2002,Srikakulam2002,,182922.1475852,-
India,Andhra Pradesh,Srikakulam,2003,Srikakulam2003,562.5,200842.5423211,-
India,Andhra Pradesh,Srikakulam,2004,Srikakulam2004,355.57693,215454.7026830,-
India,Andhra Pradesh,Srikakulam,2005,Srikakulam2005,346.92001,227456.6990491,-
India,Andhra Pradesh,Srikakulam,2006,Srikakulam2006,311.45456,251347.1421205,-
India,Andhra Pradesh,Srikakulam,2007,Srikakulam2007,364.60001,282692.2057365,-
India,Andhra Pradesh,Srikakulam,2008,Srikakulam2008,363.20001,289918.0574615,-
India,Andhra Pradesh,Srikakulam,2009,Srikakulam2009,265.91306,309549.0583031,-
India,Andhra Pradesh,Srikakulam,2010,Srikakulam2010,456.03845,330209.0564638,
India,Andhra Pradesh,Srikakulam,2011,Srikakulam2011,378.88,339995.5241940,-
India,Andhra Pradesh,Srikakulam,2012,Srikakulam2012,,341335.2231570,-
India,Andhra Pradesh,Srikakulam,2013,Srikakulam2013,325.5946,360239.2257750,-
India,Andhra Pradesh,Srikakulam,2014,Srikakulam2014,300.375,397063.8324910,-
India,Andhra Pradesh,Srikakulam,2015,Srikakulam2015,339.14633,446996.8600000,-
India,Andhra Pradesh,Srikakulam,2016,Srikakulam2016,283.26923,477565.5526200,-
India,Andhra Pradesh,Srikakulam,2017,Srikakulam2017,364.5238,526625.9554960,-
India,Andhra Pradesh,Srikakulam,2018,Srikakulam2018,393.57144,558861.6851740,-
India,Jammu And Kashmir,Srinagar,2000,Srinagar2000,,37710.4595607,-
India,Jammu And Kashmir,Srinagar,2001,Srinagar2001,,38436.6507774,-
India,Jammu And Kashmir,Srinagar,2002,Srinagar2002,,40393.0315924,-
India,Jammu And Kashmir,Srinagar,2003,Srinagar2003,,42468.6378311,-
India,Jammu And Kashmir,Srinagar,2004,Srinagar2004,,44761.0175673,-
India,Jammu And Kashmir,Srinagar,2005,Srinagar2005,,46834.3043584,-
India,Jammu And Kashmir,Srinagar,2006,Srinagar2006,,49569.3553770,-
India,Jammu And Kashmir,Srinagar,2007,Srinagar2007,,52630.6396764,-
India,Jammu And Kashmir,Srinagar,2008,Srinagar2008,,55926.4637485,-
India,Jammu And Kashmir,Srinagar,2009,Srinagar2009,,58635.1689627,-
India,Jammu And Kashmir,Srinagar,2010,Srinagar2010,,61986.6628807,0.28
India,Jammu And Kashmir,Srinagar,2011,Srinagar2011,,65319.1279280,-
India,Jammu And Kashmir,Srinagar,2012,Srinagar2012,205,67315.5627090,-
India,Jammu And Kashmir,Srinagar,2013,Srinagar2013,375,70535.8264010,-
India,Jammu And Kashmir,Srinagar,2014,Srinagar2014,255,67153.7628720,-
